,0
1026,NCIMB_gene_2803
1027,NCIMB_gene_2805
1028,NCIMB_gene_2806
1029,NCIMB_gene_2807
1030,NCIMB_gene_2808
1031,NCIMB_gene_2815
1032,NCIMB_gene_2816
1033,NCIMB_gene_2817
1034,NCIMB_gene_2818
1035,NCIMB_gene_2821
1036,NCIMB_gene_2823
1037,NCIMB_gene_2824
1038,NCIMB_gene_2825
1039,NCIMB_gene_2826
1040,NCIMB_gene_2827
1041,NCIMB_gene_2828
1042,NCIMB_gene_2829
1043,NCIMB_gene_2830
1044,NCIMB_gene_2831
1045,NCIMB_gene_2834
1046,NCIMB_gene_2835
1047,NCIMB_gene_2836
1048,NCIMB_gene_2845
1049,NCIMB_gene_2849
1050,NCIMB_gene_2852
1051,NCIMB_gene_2856
1052,NCIMB_gene_2857
1053,NCIMB_gene_2863
1054,NCIMB_gene_2868
1055,NCIMB_gene_2872
1056,NCIMB_gene_2874
1057,NCIMB_gene_2875
1058,NCIMB_gene_2876
1059,NCIMB_gene_2879
1060,NCIMB_gene_2886
1061,NCIMB_gene_2902
1062,NCIMB_gene_2908
1063,NCIMB_gene_2914
1064,NCIMB_gene_2915
1065,NCIMB_gene_2916
1066,NCIMB_gene_2917
1067,NCIMB_gene_2918
1068,NCIMB_gene_2919
1069,NCIMB_gene_2920
1070,NCIMB_gene_2923
1071,NCIMB_gene_2924
1072,NCIMB_gene_2926
1073,NCIMB_gene_2927
1074,NCIMB_gene_2928
1075,NCIMB_gene_2929
1076,NCIMB_gene_2930
1077,NCIMB_gene_2931
1078,NCIMB_gene_2936
1079,NCIMB_gene_2937
1080,NCIMB_gene_2938
1081,NCIMB_gene_2939
1082,NCIMB_gene_2940
1083,NCIMB_gene_2941
1084,NCIMB_gene_2943
1085,NCIMB_gene_2946
1086,NCIMB_gene_2948
1087,NCIMB_gene_2950
1088,NCIMB_gene_2951
1089,NCIMB_gene_2952
1090,NCIMB_gene_2954
1091,NCIMB_gene_2955
1092,NCIMB_gene_2957
1093,NCIMB_gene_2960
1094,NCIMB_gene_2968
1095,NCIMB_gene_2971
1096,NCIMB_gene_2972
1097,NCIMB_gene_2976
1098,NCIMB_gene_2980
1099,NCIMB_gene_2981
1100,NCIMB_gene_2984
1101,NCIMB_gene_2985
1102,NCIMB_gene_2993
1103,NCIMB_gene_2996
1104,NCIMB_gene_3000
1105,NCIMB_gene_3001
1106,NCIMB_gene_3002
1107,NCIMB_gene_3005
1108,NCIMB_gene_3008
1109,NCIMB_gene_3018
1110,NCIMB_gene_3021
1111,NCIMB_gene_3023
1112,NCIMB_gene_3024
1113,NCIMB_gene_3027
1114,NCIMB_gene_3028
1115,NCIMB_gene_3029
1116,NCIMB_gene_3030
1117,NCIMB_gene_3031
1118,NCIMB_gene_3032
1119,NCIMB_gene_3033
1120,NCIMB_gene_3034
1121,NCIMB_gene_3035
1122,NCIMB_gene_3036
1123,NCIMB_gene_3043
1124,NCIMB_gene_3048
1125,NCIMB_gene_3049
1126,NCIMB_gene_3050
1127,NCIMB_gene_3051
1128,NCIMB_gene_3052
1129,NCIMB_gene_3053
1130,NCIMB_gene_3054
1131,NCIMB_gene_3055
1132,NCIMB_gene_3056
1133,NCIMB_gene_3057
1134,NCIMB_gene_3058
1135,NCIMB_gene_3059
1136,NCIMB_gene_3060
1137,NCIMB_gene_3061
1138,NCIMB_gene_3062
1139,NCIMB_gene_3063
1140,NCIMB_gene_3064
1141,NCIMB_gene_3066
1142,NCIMB_gene_3068
1143,NCIMB_gene_3071
1144,NCIMB_gene_3082
1145,NCIMB_gene_3083
1146,NCIMB_gene_3088
1147,NCIMB_gene_3089
1148,NCIMB_gene_3090
1149,NCIMB_gene_3091
1150,NCIMB_gene_3097
1151,NCIMB_gene_3101
1152,NCIMB_gene_3104
1153,NCIMB_gene_3105
1154,NCIMB_gene_3107
1155,NCIMB_gene_3112
1156,NCIMB_gene_3114
1157,NCIMB_gene_3115
1158,NCIMB_gene_3116
1159,NCIMB_gene_3117
1160,NCIMB_gene_3119
1161,NCIMB_gene_3126
1162,NCIMB_gene_3127
1163,NCIMB_gene_3128
1164,NCIMB_gene_3133
1165,NCIMB_gene_3136
1166,NCIMB_gene_3137
1167,NCIMB_gene_3145
1168,NCIMB_gene_3147
1169,NCIMB_gene_3149
1170,NCIMB_gene_3151
1171,NCIMB_gene_3159
1172,NCIMB_gene_3161
1173,NCIMB_gene_3162
1174,NCIMB_gene_3163
1175,NCIMB_gene_3164
1176,NCIMB_gene_3170
1177,NCIMB_gene_3171
1178,NCIMB_gene_3176
1179,NCIMB_gene_3177
1180,NCIMB_gene_3178
1181,NCIMB_gene_3179
1182,NCIMB_gene_3180
1183,NCIMB_gene_3181
1184,NCIMB_gene_3182
1185,NCIMB_gene_3183
1186,NCIMB_gene_3187
1187,NCIMB_gene_3188
1188,NCIMB_gene_3189
1189,NCIMB_gene_3191
1190,NCIMB_gene_3197
1191,NCIMB_gene_3198
1192,NCIMB_gene_3199
1193,NCIMB_gene_3205
1194,NCIMB_gene_3206
1195,NCIMB_gene_3207
1196,NCIMB_gene_3208
1197,NCIMB_gene_3209
1198,NCIMB_gene_3210
1199,NCIMB_gene_3211
1200,NCIMB_gene_3214
1201,NCIMB_gene_3223
1202,NCIMB_gene_3227
1203,NCIMB_gene_3228
1204,NCIMB_gene_3229
1205,NCIMB_gene_3230
1206,NCIMB_gene_3235
1207,NCIMB_gene_3247
1208,NCIMB_gene_3248
1209,NCIMB_gene_3255
1210,NCIMB_gene_3257
1211,NCIMB_gene_3258
1212,NCIMB_gene_3259
1213,NCIMB_gene_3262
1214,NCIMB_gene_3263
1215,NCIMB_gene_3264
1216,NCIMB_gene_3265
1217,NCIMB_gene_3278
1218,NCIMB_gene_3281
1219,NCIMB_gene_3282
1220,NCIMB_gene_3286
1221,NCIMB_gene_3289
1222,NCIMB_gene_3293
1223,NCIMB_gene_3296
1224,NCIMB_gene_3303
1225,NCIMB_gene_3306
1226,NCIMB_gene_3309
1227,NCIMB_gene_3312
1228,NCIMB_gene_3313
1229,NCIMB_gene_3315
1230,NCIMB_gene_3317
1231,NCIMB_gene_3321
1232,NCIMB_gene_3323
1233,NCIMB_gene_3328
1234,NCIMB_gene_3329
1235,NCIMB_gene_3330
1236,NCIMB_gene_3331
1237,NCIMB_gene_3338
1238,NCIMB_gene_3339
1239,NCIMB_gene_3340
1240,NCIMB_gene_3341
1241,NCIMB_gene_3346
1242,NCIMB_gene_3347
1243,NCIMB_gene_3350
1244,NCIMB_gene_3355
1245,NCIMB_gene_3357
1246,NCIMB_gene_3358
1247,NCIMB_gene_3361
1248,NCIMB_gene_3363
1249,NCIMB_gene_3365
1250,NCIMB_gene_3367
1251,NCIMB_gene_3368
1252,NCIMB_gene_3372
1253,NCIMB_gene_3377
1254,NCIMB_gene_3378
1255,NCIMB_gene_3379
1256,NCIMB_gene_3380
1257,NCIMB_gene_3385
1258,NCIMB_gene_3386
1259,NCIMB_gene_3387
1260,NCIMB_gene_3388
1261,NCIMB_gene_3389
1262,NCIMB_gene_3391
1263,NCIMB_gene_3393
1264,NCIMB_gene_3398
1265,NCIMB_gene_3400
1266,NCIMB_gene_3401
1267,NCIMB_gene_3408
1268,NCIMB_gene_3409
1269,NCIMB_gene_3410
1270,NCIMB_gene_3412
1271,NCIMB_gene_3413
1272,NCIMB_gene_3414
1273,NCIMB_gene_3415
1274,NCIMB_gene_3421
1275,NCIMB_gene_3422
1276,NCIMB_gene_3424
1277,NCIMB_gene_3425
1278,NCIMB_gene_3429
1279,NCIMB_gene_3432
1280,NCIMB_gene_3433
1281,NCIMB_gene_3434
1282,NCIMB_gene_3435
1283,NCIMB_gene_3437
1284,NCIMB_gene_3439
1285,NCIMB_gene_3440
1286,NCIMB_gene_3444
1287,NCIMB_gene_3470
1288,NCIMB_gene_3471
1289,NCIMB_gene_3475
1290,NCIMB_gene_3476
1291,NCIMB_gene_3477
1292,NCIMB_gene_3478
1293,NCIMB_gene_3480
1294,NCIMB_gene_3483
1295,NCIMB_gene_3484
1296,NCIMB_gene_3486
1297,NCIMB_gene_3488
1298,NCIMB_gene_3489
1299,NCIMB_gene_3490
1300,NCIMB_gene_3491
1301,NCIMB_gene_3492
1302,NCIMB_gene_3493
1303,NCIMB_gene_3494
1304,NCIMB_gene_3495
1305,NCIMB_gene_3496
1306,NCIMB_gene_3497
1307,NCIMB_gene_3498
1308,NCIMB_gene_3500
1309,NCIMB_gene_3503
1310,NCIMB_gene_3504
1311,NCIMB_gene_3507
1312,NCIMB_gene_3513
1313,NCIMB_gene_3514
1314,NCIMB_gene_3516
1315,NCIMB_gene_3517
1316,NCIMB_gene_3518
1317,NCIMB_gene_3521
1318,NCIMB_gene_3523
1319,NCIMB_gene_3525
1320,NCIMB_gene_3527
1321,NCIMB_gene_3530
1322,NCIMB_gene_3534
1323,NCIMB_gene_3535
1324,NCIMB_gene_3540
1325,NCIMB_gene_3544
1326,NCIMB_gene_3545
1327,NCIMB_gene_3547
1328,NCIMB_gene_3550
1329,NCIMB_gene_3551
1330,NCIMB_gene_3556
1331,NCIMB_gene_3562
1332,NCIMB_gene_3563
1333,NCIMB_gene_3564
1334,NCIMB_gene_3565
1335,NCIMB_gene_3566
1336,NCIMB_gene_3567
1337,NCIMB_gene_3569
1338,NCIMB_gene_3570
1339,NCIMB_gene_3571
1340,NCIMB_gene_3575
1341,NCIMB_gene_3576
1342,NCIMB_gene_3577
1343,NCIMB_gene_3578
1344,NCIMB_gene_3580
1345,NCIMB_gene_3583
1346,NCIMB_gene_3585
1347,NCIMB_gene_3586
1348,NCIMB_gene_3587
1349,NCIMB_gene_3588
1350,NCIMB_gene_3591
1351,NCIMB_gene_3592
1352,NCIMB_gene_3594
1353,NCIMB_gene_3597
1354,NCIMB_gene_3599
1355,NCIMB_gene_3603
1356,NCIMB_gene_3604
1357,NCIMB_gene_3605
1358,NCIMB_gene_3607
1359,NCIMB_gene_3608
1360,NCIMB_gene_3610
1361,NCIMB_gene_3611
1362,NCIMB_gene_3614
1363,NCIMB_gene_3616
1364,NCIMB_gene_3617
1365,NCIMB_gene_3618
1366,NCIMB_gene_3621
1367,NCIMB_gene_3625
1368,NCIMB_gene_3627
1369,NCIMB_gene_3630
1370,NCIMB_gene_3631
1371,NCIMB_gene_3633
1372,NCIMB_gene_3634
1373,NCIMB_gene_3637
1374,NCIMB_gene_3639
1375,NCIMB_gene_3641
1376,NCIMB_gene_3643
1377,NCIMB_gene_3646
1378,NCIMB_gene_3648
1379,NCIMB_gene_3649
1380,NCIMB_gene_3653
1381,NCIMB_gene_3654
1382,NCIMB_gene_3655
1383,NCIMB_gene_3656
1384,NCIMB_gene_3657
1385,NCIMB_gene_3658
1386,NCIMB_gene_3659
1387,NCIMB_gene_3660
1388,NCIMB_gene_3662
1389,NCIMB_gene_3664
1390,NCIMB_gene_3666
1391,NCIMB_gene_3670
1392,NCIMB_gene_3682
1393,NCIMB_gene_3683
1394,NCIMB_gene_3684
1395,NCIMB_gene_3685
1396,NCIMB_gene_3686
1397,NCIMB_gene_3687
1398,NCIMB_gene_3692
1399,NCIMB_gene_3693
1400,NCIMB_gene_3695
1401,NCIMB_gene_3696
1402,NCIMB_gene_3703
1403,NCIMB_gene_3704
1404,NCIMB_gene_3708
1405,NCIMB_gene_3710
1406,NCIMB_gene_3714
1407,NCIMB_gene_3715
1408,NCIMB_gene_3718
1409,NCIMB_gene_3719
1410,NCIMB_gene_3721
1411,NCIMB_gene_3722
1412,NCIMB_gene_3723
1413,NCIMB_gene_3732
1414,NCIMB_gene_3736
1415,NCIMB_gene_3739
1416,NCIMB_gene_3740
1417,NCIMB_gene_3741
1418,NCIMB_gene_3743
1419,NCIMB_gene_3750
1420,NCIMB_gene_3751
1421,NCIMB_gene_3752
1422,NCIMB_gene_3753
1423,NCIMB_gene_3756
